id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
899112,Violent Night,"['Action', 'Comedy', 'Crime', 'Thriller']",en,When a team of mercenaries breaks into a wealthy family compound on Christmas Eve taking everyone inside hostage the team isnâ€™t prepared for a surprise combatant: Santa Claus is on the grounds and heâ€™s about to show why this Nick is no saint.,407.163,87North Productions-Universal Pictures,30/11/2022,20000000,75734910,112.0,Released,You better watch out.,7.576,1265,"['David Harbour', 'John Leguizamo', ""Beverly D'Angelo"", 'Alex Hassell', 'Alexis Louder', 'Edi Patterson', 'Cam Gigandet', 'Leah Brady', 'AndrÃ© Eriksen', 'Brendan Fletcher', 'Mike Dopud', 'Alexander Elliot', 'Mitra Suri', 'Can Aydin', 'Phong Giang', 'Finn McCager Higgins', 'Rawleigh Clements', 'Willis', 'Stephanie Sy', 'Yoon Cha', 'Lee', 'Marina Stephenson Kerr', 'John B. Lowe', 'Ray Strachan', 'Sean Skene', 'Thomas Lorber', 'Erik Athavale', 'Adam Hurtig', 'Ron Borges', 'Adrian Persad', 'Marc', 'AndrÃ© Brisebois', 'Dylan Rampulla', 'Maxime Laurin', 'Christopher Sean Nott', 'Jake Kennerd', 'Carson Nattrass', 'Lance Cartwright', 'Alan Castanaga', 'Jeff Strome', 'Shannon Guile', 'Anders Strome', 'Darren Ross', 'BJ Verot', 'Tristan Carlucci', 'James Durham', 'Brent Poplawski', 'Frederick Allen', 'DJ Brotherson', 'Vance Halldorson']",holiday-santa claus-mercenary-saving christmas-booby trap-duringcreditsstinger-christmas,/1XSYOP0JjjyMz1irihvWywro82r.jpg,/sBOenwOZGRN5nZZGw4TxwtnfrEf.jpg,860155-812025-505642-661374-315162-76600-877269-436270-674324-736526-632856-536554-740952-789913-1019836-593643-668482-724495-676547-910858-653851
818422,Ritual,['Thriller'],nl,The discovery of a chopped-off hand in a Brussels canal forces Belgian police diver Kiki to face deep guilt from the past her own and her countryâ€™s.  Based on the book â€˜Ritualâ€™ by Mo Hayder.,405.467,Eyeworks-Vlaams Audiovisueel Fonds (VAF)-Screen Flanders-Kinepolis Film Productions,7/9/2022,0,0,120.0,Released,,7.0,28,"['Marie Vinck', 'Geert Van Rampelberg', 'Ã‰riq Ebouaney', 'Lukas Bulteel', 'Willem Herbots', 'Frank Onana', 'Line Pillet', 'Babetida Sadjo', 'Stany Paquay', 'Danny van Meenen']",,/9i4v0kITWH4xVdTN0JgNjwKf3CY.jpg,/2fxXtfFUWl9crHlWEFHJ2IZltyO.jpg,
884605,No Hard Feelings,"['Comedy', 'Romance']",en,On the brink of losing her childhood home Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to â€œdateâ€ their introverted 19-year-old son Percy before he leaves for college. To her surprise Maddie soon discovers the awkward Percy is no sure thing.,395.745,Excellent Cadaver-Odenkirk Provissiero Entertainment-Columbia Pictures,15/6/2023,45000000,82995526,104.0,Released,Pretty. Awkward.,6.889,275,"['Jennifer Lawrence', 'Andrew Barth Feldman', 'Laura Benanti', 'Matthew Broderick', 'Natalie Morales', 'Scott MacArthur', 'Ebon Moss', 'Bachrach', 'Kyle Mooney', 'Hasan Minhaj', 'Jordan Mendoza', 'Amalia Yoo', 'Alysia Joy Powell', 'Quincy Dunn', 'Baker', 'Matthew Noszka', 'Zahn McClarnon', 'Madison Odenborg', 'Christian Galvis', 'Matt Walton', 'Christina Catechis', 'Christopher Bailey', 'Eason Rytter', 'Abigail Hupp', 'Achi Miller', 'Jacob Augustin', 'Brendan Kispert', 'Ethan Metz', 'Alaina Surgener', 'Sejal Joshi', 'Victor Verhaeghe', ""Kelley Rae O'Donnell"", 'Katie Johantgen', 'Ari Frenkel', 'Luca Padovan', 'John DeMari', 'Grant Harrison Mateo', 'Madison McBride', 'Ben Heideman', 'Julia DeMoura Braine', 'Sophie Tananbaum', 'Melissa Lehman', 'Isabelle Fisher', 'Roman Caposino', 'Brian CalÃ¬', 'Leo Easton Kelly', 'Darren Valinotti', 'Alex Tomais', 'Earl Rose']",romantic comedy-bankruptcy-craigslist-socially awkward-uber-arrested development-late coming of age-helicopter parenting,/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,/ol3y1SYMNgzo7bdunSODMTcEbyQ.jpg,976573-864168-335977-747188-964890-298618-1012837-36758-921636-974861-951446-960134-614479-569094-861057-697843-931102-72054-532408-595801-575264
616037,Thor: Love and Thunder,"['Fantasy', 'Action', 'Comedy']",en,After his retirement is interrupted by Gorr the God Butcher a galactic killer who seeks the extinction of the gods Thor Odinson enlists the help of King Valkyrie Korg and ex-girlfriend Jane Foster who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcherâ€™s vengeance and stop him before itâ€™s too late.,394.087,Marvel Studios-Kevin Feige Productions,6/7/2022,250000000,760928081,119.0,Released,The one is not the only.,6.625,5488,"['Chris Hemsworth', 'Natalie Portman', 'Christian Bale', 'Tessa Thompson', 'Taika Waititi', 'Jaimie Alexander', 'Russell Crowe', 'Chris Pratt', 'Karen Gillan', 'Dave Bautista', 'Pom Klementieff', 'Sean Gunn', 'Vin Diesel', 'Bradley Cooper', 'Idris Elba', 'Carly Rees', 'Kat Dennings', 'Brett Goldstein', 'Stellan SkarsgÃ¥rd', 'Luke Hemsworth', 'Matt Damon', 'Sam Neill', 'Melissa McCarthy', 'Ben Falcone', 'Suren Jayemanne', 'Natasha Cheng', 'Stephen Curry', 'Bobby Holland Hanton', 'Daley Pearson', 'Dianne Close', 'Greg Mitchell', 'Briegh Winderbaum', 'Mayzie Winderbaum', 'Izaac Winderbaum', 'Alanis Long Borrello', 'Luka Bale', 'Kieron L. Dyer', 'India Rose Hemsworth', 'Simon Russell Beale', 'Manny Spero', 'Jonny Brugh', 'Andrew Crawford', 'Chanique Greyling', 'Brooke Satchwell', 'Elsa Pataky', 'Zia Kelly', 'Rosangela Fasano', 'Cameron Chapek', 'Tristan Hemsworth', 'Samson Alston', 'Alan Spies', 'Eliza Matengu', 'Shari Sebbens', 'Victoria Zerbst', 'Johnny Nasser', 'Jenna Owen', 'Gemma Dart', 'Victoria Ferrara', 'Ava Rodrigo', 'Porter', 'Elsa Rodrigo', 'Porter', 'Kaan Guldur', 'Indeia Booc', 'Indiana Ierano', 'Cayla Sutherland', 'Tui Vincent', 'Garth Wood', 'Yure Covich', ""Matatia Foa'i"", 'Alan Dukes', 'Alan Tsibulya', 'Arka Das', 'Simona Paparelli', 'Nico Cortez', 'Priscilla Doueihy', 'Nicole Milinkovic', 'Chayla Korewha', 'Imaan Hadchiti', 'Carmen Foon', 'Clariza Vicente', 'Kuni Hashimoto', 'Stephen Hunter', 'Justin Paul Hitchcock', 'Nazih Kheir', 'Tatyana Gillam', 'Indiana Evans', 'Samantha Allsop', 'Olivia Vasquez', 'Adam Todd', 'Josh Heuston', 'David Hambly', 'Janessa Dufty', 'Ava Caryofyllis', 'ChloÃ© Gouneau', 'Ben Sinclair', 'Jane Yubin Kim', 'Dave Cory', ""Te Kainga O'Te Hinekahu Waititi"", 'Matewa Kiritapu Waititi', 'Sasha Hemsworth', 'Aleph Millepied', 'Amalia Millepied', 'Rex Bale', 'Molly Moriarty', 'Hannah Gray', 'Luc Barrett', 'Luca Darda', 'Bo Chambers', 'Zali Mae Harrison', 'Leeton Alan Ingrey', 'Evan Stanhope', 'Jessica May Lynne', 'Jaimee Rose Lynn', 'Kim Thien Doan', 'Simone Landers', 'Sienna Ngeru', 'Rafael Siemer', 'Gabriel Siemer', 'Ronin Fabi', 'Arias Vang', 'Corban Ierano', 'Xander Mouradian', 'Jacob Yee', 'Zachary Levi', 'Ray Stevenson', 'Tadanobu Asano', 'Tom Hiddleston']",ex-girlfriend-hero-greek mythology-sequel-superhero-based on comic-shadow-norse mythology-aftercreditsstinger-duringcreditsstinger-marvel cinematic universe (mcu)-heroes-norse god-colorless-child abduction-thor,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,/jsoz1HlxczSuTx0mDl2h0lxy36l.jpg,539681-610150-985939-629176-2-45920-438148-782116-553429-479669-507086-760741-697071-361743-766507-718789-74431-532639-631330-225145
869112,Somebody I Used to Know,"['Romance', 'Comedy', 'Drama']",en,On a trip to her hometown workaholic Ally reminisces with her first love Sean and starts to question everything about the person she's become. Things only get more confusing when she meets Sean's fiancÃ© Cassidy who reminds her of the person she used to be.,388.555,Big Indie Pictures-Temple Hill Entertainment-Amazon Studios-Black Bear Pictures,10/2/2023,0,0,106.0,Released,The past will bare it all.,6.231,52,"['Alison Brie', 'Jay Ellis', 'Kiersey Clemons', 'Danny Pudi', 'Haley Joel Osment', 'Amy Sedaris', 'Julie Hagerty', 'Olga Merediz', 'ZoÃ« Chao', 'Evan Jonigkeit', 'Ayden Mayeri', 'Kelvin Yu', 'Ted Rooney', 'Jeanine Jackson', 'Fabi Reyna', 'Sam Richardson']",marriage-romantic comedy-lgbtq,/ovHxxphDgjyEpYriDoGoIHfrdZL.jpg,/6VEcSQCteETPnX5aQySC0vKQhOh.jpg,
828899,Metalocalypse: Army of the Doomstar,"['Animation', 'Comedy', 'Music']",en,After the heroic rescue of Toki Wartooth DETHKLOK frontman Nathan Explosion finds himself traumatized in a BRUTAL professional and romantic flat-spin all while he is tasked with fulfilling the prophecy and confronting the ultimate songwriting challenge: write the SONG OF SALVATION and save the planet. Can Nathan Explosion look beyond his brutally damaged ego to save his band stop the Metalocalypse and finally face the ultimate evil: Salacia?,386.396,Williams Street-Titmouse,22/8/2023,0,0,83.0,Released,It will be brutal.,6.8,11,"['Brendon Small', 'Tommy Blacha', 'Victor Brandt', ""Stephen 'Thundercat' Bruner"", 'King Diamond', 'Mark Hamill', 'Kirk Hammett', 'Jon Hamm', 'Scott Ian', 'Amy Lee', 'Malcolm McDowell', 'Juliet Mills', 'Laraine Newman', 'Raya Yarbrough', 'Livia Zita']",based on tv series,/fGc9HKeGKebC1RD7WPt0NYDONTo.jpg,/qIZ0MS67mJPvEXFgUymBJiU22mc.jpg,
520758,Chicken Run: Dawn of the Nugget,"['Animation', 'Adventure', 'Comedy', 'Family']",en,A band of fearless chickens flock together to save poultry-kind from an unsettling new threat: a nearby farm that's cooking up something suspicious.,383.198,Aardman,8/12/2023,0,0,97.0,Released,"This time, they're breaking in!",7.6,122,"['Thandiwe Newton', 'Zachary Levi', 'Bella Ramsey', 'Imelda Staunton', 'Lynn Ferguson', 'David Bradley', 'Jane Horrocks', 'Romesh Ranganathan', 'Daniel Mays', 'Josie Sedgwick', 'Davies', 'Peter Serafinowicz', 'Nick Mohammed', 'Miranda Richardson', 'David Brooks', 'Dan Williamson', 'Tom Doggart', 'Sam Fell', 'Naomi McDonald', 'Kate Harbour', 'Tim Bentinck', 'Sophie Smith', 'Ramanique Ahluwalia', 'Abigail Andjel', 'Sudha Bhuchar', 'Angela Christofilou', 'Sarah Counsell', 'Nicole Davis', 'Alison Dowling', 'Lillie Flynn', 'Matthew Gammie', 'Rebecca Gethings', 'Rebekah Hinds', 'Shobu Kapoor', 'Amy McAllister', 'Harry McEntire', 'Willow Nash', 'Dami Olukoya', 'Tamaryn Payne', 'Elizabeth Price', 'William Vanderpuye', 'Joan Walker', 'Sam Wilkinson', 'Dean Williamson', 'Becky Wright', 'Amina Zia', 'Julia Sawalha']",chicken-sequel-stop motion-animal-reboot-claymation-plasticine,/exNtEY8QUuQh9e23wSQjkPxKIU3.jpg,/aNG1BSIULxbHtUmBiar0i3fR1S4.jpg,
961323,Nimona,"['Animation', 'Adventure', 'Fantasy']",en,A knight framed for a tragic crime teams with a scrappy shape-shifting teen to prove his innocence.,375.14,Annapurna Pictures-DNEG-Vertigo Entertainment-Blue Sky Studios,23/6/2023,0,0,101.0,Released,A new hero takes shape.,7.932,221,"['ChloÃ« Grace Moretz', 'Riz Ahmed', 'Eugene Lee Yang', 'Frances Conroy', 'Lorraine Toussaint', 'Beck Bennett', 'RuPaul', 'Indya Moore', 'Julio Torres', 'Sarah Sherman', 'ND Stevenson', 'Mia Collins', 'Zayaan Kunwar', 'Charlotte Aldrich', 'Karen Ryan', 'Nick Bruno', 'Troy Quane', 'Julie Zackary', 'Randy Trager', 'Christopher Campbell', 'Cindy Slattery', 'Matthew J. Munn', 'Sommersill Tarabek', 'Sebastian Trager', 'Sadie Trager', 'Taryn Bruno', 'Lincoln Davis', 'Lylianna Eugene', 'Tim Nordquist', 'Maurissa Horwitz', 'Jake Bruno', 'Jarrett Bruno', 'Wesley Turner']",monster-knight-metamorphosis-lgbt-shape shifter-fantastique-teenager-animation-science fantasy,/2NQljeavtfl22207D1kxLpa4LS3.jpg,/4QpKxH614YFIsmiIBVUbsnG2H8w.jpg,
943822,Prizefighter: The Life of Jem Belcher,"['Drama', 'Action']",en,At the turn of the 19th century Pugilism was the sport of kings and a gifted young boxer fought his way to becoming champion of England.,370.917,,30/6/2022,0,0,107.0,Released,The birth of boxing.,6.5,24,"['Matt Hookings', 'Ray Winstone', 'Jodhi May', 'Marton Csokas', 'Russell Crowe', 'Steven Berkoff', 'Julian Glover']",,/x3PIk93PTbxT88ohfeb26L1VpZw.jpg,/2Eewgp7o5AU1xCataDmiIL2nYxd.jpg,725201-393
551271,Medieval,"['History', 'Action', 'Drama']",en,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,368.367,JBJ Film-Three Brothers Production,8/9/2022,23000000,4311284,126.0,Released,For honor. For justice. For freedom.,7.209,339,"['Ben Foster', 'Sophie Lowe', 'Michael Caine', 'Til Schweiger', 'Matthew Goode', 'Roland MÃ¸ller', 'William Moseley', 'Karel Roden', 'Werner Daehn', 'Jan BudaÅ™', 'Marek VaÅ¡ut', 'OndÅ™ej VetchÃ½', 'Vinzenz Kiefer', 'Alistair Brammer', 'Magnus Samuelsson', 'Christopher Rygh', 'Guy Roberts', 'David Bowles', 'Jennifer Armour', 'Aneta KernovÃ¡', 'Kevin Bernhardt', 'Sean Connor Renwick', 'Zhang Lang', 'VÃ¡clav JirÃ¡Äek', 'Martin Kavan', 'Ben Cristovao', 'Roman Å ebrle', 'Viktor KriÅ¡tof', 'Filip Antonio', 'Romana JÃ¡kl VÃ­tovÃ¡', 'Denisa PfauserovÃ¡', 'Brian Caspe', 'Petr VÃ¡gner', 'Viktor PeÅ¡ta', 'Daniel VÃ¡vra', 'Laura Karolyi']",,/eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg,/maxRhndtC4BJABvqRPvYNu69CHA.jpg,238-1037858-436270-505642-1033107-789913-675054-126919-485470-966220-992016-724495-49046-694040-892495-829799-39459-913740-862965-944864-948276
873126,My Name Is Vendetta,"['Action', 'Crime', 'Thriller']",it,After old enemies kill his family a former mafia enforcer and his feisty daughter flee to Milan where they hide out while plotting their revenge.,366.021,Colorado Film,30/11/2022,0,0,90.0,Released,,6.9,395,"['Alessandro Gassmann', 'Ginevra Francesconi', 'Remo Girone', 'Alessio PraticÃ²', 'Francesco Villano', 'Gabriele Falsetta', 'Marcello Mazzarella', 'Mauro Lamanna', 'Sinja Dieks', 'Luca Zamperoni', 'Isnaba Na Montche', 'Marco Boriero']",,/7l3war94J4tRyWUiLAGokr3ViF2.jpg,/edOt2jNyCbb8SQSvulD2sRRJhmA.jpg,1049233-1024546-736526-855440-111332-937046-878183-724495-4918-985335-436270-518896-925459-1045636-782054-904039-747803-721187-107406-945897-487045
951491,Saw X,"['Horror', 'Thriller']",en,Between the events of 'Saw' and 'Saw II' a sick and desperate John Kramer travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer only to discover the entire operation is a scam to defraud the most vulnerable. Armed with a newfound purpose the infamous serial killer returns to his work turning the tables on the con artists in his signature visceral way through devious deranged and ingenious traps.,363.334,Twisted Pictures-Lionsgate,26/9/2023,13000000,100900000,118.0,Released,Witness the return of Jigsaw.,7.4,1176,"['Tobin Bell', 'Shawnee Smith', 'SynnÃ¸ve Macody Lund', 'Steven Brand', 'Renata Vaca', 'Joshua Okamoto', 'Octavio Hinojosa MartÃ­nez', 'Paulette HernÃ¡ndez', 'Jorge BriseÃ±o', 'Costas Mandylor', 'Michael Beach', 'Isan Beomhyun Lee', 'David Alfano', 'Katie Barberi', 'LucÃ­a GÃ³mez', 'Robledo', 'Donagh Gordon', 'SebastiÃ¡n Torres', 'Cristo Ruiz', 'Baltimore BeltrÃ¡n', 'Kerry Ardra', 'Natasha Goss', 'Craig Hurley', 'James Burg', 'Bailey Guidry']",mexico city mexico-sadism-riddle-gore-sequel-con artist-cancer-scam-serial killer-torture-drugs-survival horror-duringcreditsstinger-franchise-jigsaw-mÃ©xico-saw-death game-requel,/aQPeznSu7XDTrrdCtT5eLiu52Yu.jpg,/dZbLqRjjiiNCpTYzhzL2NMvz4J0.jpg,2662-299054-1020969-939335-1071215-807172-507089-926393-1039690-669750-123-893723-1034062-170117-234763-554600-575264-309435-678512-945729-968051
719221,Tarot,"['Horror', 'Thriller']",en,When a group of friends recklessly violates the sacred rule of Tarot readings they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one they come face to face with fate and end up in a race against death.,360.618,Screen Gems-Alloy Entertainment-Ground Control Entertainment-Capstone Pictures,1/5/2024,8250000,20215419,92.0,Released,Your fate is in the cards.,4.8,32,"['Harriet Slater', 'Adain Bradley', 'Avantika', 'Jacob Batalon', 'Alana Boden', 'Humberly Gonzalez', 'Wolfgang Novogratz', 'Larsen Thompson', 'Olwen FouÃ©rÃ©', 'SunÄica MilanoviÄ‡', 'Alan Wells', 'Joss Carter', 'James Swanton', 'StaÅ¡a NikoliÄ‡', 'Anna Halberg']",tarot cards-slasher-group of friends-tarot-supernatural horror,/gAEUXC37vl1SnM7PXsHTF23I2vq.jpg,/otfoeC96neoOdA4HqsX06OWuzE9.jpg,1117321-1019939-400309-1008042-634649-475557-299534-181808-438631-568124-324786-76600-392044-324552-512200-118340-22538-19995-381288-502356
744857,When Evil Lurks,['Horror'],es,Residents of a small rural town discover that a demon is about to be born among them. They desperately try to escape before the evil is born but it may be too late.,359.594,Machaco Films-La Puerta Roja-Aramos Cine-Shudder,5/10/2023,0,0,99.0,Released,There's no point in praying.,7.627,157,"['Ezequiel RodrÃ­guez', 'DemiÃ¡n SalomÃ³n', 'Silvina Sabater', 'Virginia GarÃ³falo', 'Emilio Vodanovich', 'Marcelo Michinaux', 'Lucrecia Niron Talazac', 'Luis Ziembrowski', 'Paula Rubinsztein', 'Isabel Quinteros', 'DesirÃ©e Salgueiro', 'Federico Liss', 'Ricardo VelÃ¡zquez', 'Jorge Prado', 'Diego Sampayo', 'Pedro Larrabide', 'Cleo DÃ­az', 'Agostina Aguilera', 'JuliÃ¡n CÃ©sar LÃ³pez', 'Maria Celina Carbajal', 'Pablo Galarza', 'Gonzalo Galarza', 'SebastiÃ¡n MuÃ±iz']",shotgun-small town-farm-village-possession-gore-goat-demon-police officer-dog-ex-wife-evil-brother brother relationship-brutal violence,/iQ7G9LhP7NRRIUM4Vlai3eOxBAc.jpg,/cavK9ox37pxDg11RvJINMH63onU.jpg,
542196,Wolf Hound,"['War', 'Action']",en,"Inspired by the real-life German special operations unit KG 200 that shot down repaired and flew Allied aircraft as Trojan horses ""Wolf Hound"" takes place in 1944 German-occupied France and follows the daring exploits of Jewish-American fighter pilot Captain David Holden. Ambushed behind enemy lines Holden must rescue a captured B-17 Flying Fortress crew evade a ruthless enemy stalking him at every turn and foil a plot that could completely alter the outcome of World War II.",355.664,TMU Pictures,3/6/2022,0,0,127.0,Released,"In our darkest hour, a hero will rise.",6.643,77,"['James Maslow', 'Trevor Donovan', 'John Turk', 'Michael Wayne Foster', 'Ronald Woodhead', 'Taylor Novak', 'Michael Parrish', 'Brian Heintz']",world war ii,/gHC0eFvXXNokP3sSNCTG2uks87R.jpg,/vLPSvAt1CnfmDCeqG3zkFh0s6S4.jpg,532710-932831-105906-18688-718789
839738,Me contro Te: Il film - Persi nel tempo,"['Family', 'Fantasy']",it,LuÃ¬ is about to receive his diploma as a scientist until Mr. S and Perfidia will try to undermine the Me against You.,353.813,Colorado Film-Warner Bros Pictures Italia-Me contro Te,1/1/2022,0,0,60.0,Released,,7.8,42,"['Sofia Scalia', 'Luigi Calagna', 'Michele Savoia', 'Pierpaolo Zizzi', 'Antonella Carone', 'Valentina Tomada', 'Fernando Di Virgilio', 'Andrea Garofalo', 'Martina Palmitesta', 'Luigi Bignone', 'Giustina Buonomo']",time travel-ancient egypt-egyptian mythology-egyptian tomb-egyptian princess,/18URyTcpuJOrbPDrld9v4YGh8gk.jpg,/cONbDKugZkBnsCkGT1LeisSiNtI.jpg,733982-640344-48175-791373-155-272-49026-28178
940721,Godzilla Minus One,"['Science Fiction', 'Horror', 'Action']",ja,In postwar Japan a new terror rises. Will the devastated people be able to survive... let alone fight back?,348.423,TOHO-TOHO Studios-Robot Communications,3/11/2023,13000000,74000000,125.0,Released,Postwar Japan. From zero to minus.,8.095,184,"['Ryunosuke Kamiki', 'Hidetaka Yoshioka', 'Minami Hamabe', 'Kuranosuke Sasaki', 'Yuki Yamada', 'Saki Nakatani', 'Munetaka Aoki', 'Sakura Ando', 'Mio Tanaka', 'Yuya Endo', 'Kisuke Iida']",monster-giant monster-reboot-kaiju-duringcreditsstinger-post war japan-1940s-godzilla,/hkxxMIGaiCTmrEArK7J56JTKUlB.jpg,/bWIIWhnaoWx3FTVXv6GkYDv3djL.jpg,536437-926393-739405
957452,The Crow,"['Fantasy', 'Action', 'Horror', 'Thriller']",en,Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself Eric sets out to seek merciless revenge on their killers traversing the worlds of the living and the dead to put the wrong things right.,347.665,The Electric Shadow Company-Davis Films-Pressman Film-Ashland Hill Media Finance-FilmNation Entertainment-Hassell Free Productions-30WEST,21/8/2024,50000000,650000,111.0,Released,True love never dies.,5.652,33,"['Bill SkarsgÃ¥rd', 'FKA Twigs', 'Danny Huston', 'Laura Birn', 'Jordan Bolger', 'Isabella Wei', 'Sami Bouajila', 'David Bowles', 'Dukagjin Podrimaj', 'Paul Maynard', 'Jim High', 'Sebastian Orozco', 'Kim Girschner', 'Baha Chbani']",husband wife relationship-soulmates-superhero-crow-based on comic-remake-revenge-murder-back from the dead-death-awakening-dark romance-re-imagining-complicated-gloomy-ridiculous,/58QT4cPJ2u2TqWZkterDq9q4yxQ.jpg,/hy78bJBBy7wa8za7A9comAZtEd0.jpg,1875-4728-11913-4257-771536-288446-760-745078-10516-11915-1870-12903-789710-295049-4248-30074-272438-882059-46655-459
802401,Demon Slayer: Kimetsu no Yaiba Mt. Natagumo Arc,"['Action', 'Animation', 'Drama', 'Fantasy']",ja,Tanjiro now a registered Demon Slayer teams up with fellow slayers Zenitsu and Inosuke to investigate missing person cases on the mountain Natagumo. After the group is split up during a fight with possessed swordfighters they slowly begin to realize the entire mountain is being controlled by a family of Demon spider creatures.  A recap film of Kimetsu no Yaiba covering episodes 15-21 with some new footage and special ending credits.,343.181,,15/4/2021,0,0,138.0,Released,,8.725,91,"['Natsuki Hanae', 'Akari Kito', 'Hiro Shimono', 'Yoshitsugu Matsuoka', 'Koki Uchiyama', 'Saori Hayami', 'Takahiro Sakurai', 'Reina Ueda', 'Ami Koshimizu', 'Showtaro Morikubo', 'Tetsu Inada', 'Ryoko Shiraishi', 'Kouki Miyata']",edited from tv series,/wq1UG5lPCKpOJgmgpKJszKvoMUe.jpg,/kRlqWz54iI9K1PjI15cwvtHjnSw.jpg,811948-820232-895003-635302-874960-895006-317442-1031396-347201-75624-20982-1053419-118406-810693-64688-616037-260514-166428-438695-508943-634649
